,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_criterion,param_max_depth,param_max_features,param_max_leaf_nodes,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
6255,10.44968835512797,0.0816287384084277,0.11972252527872722,0.004600693796917729,balanced_subsample,entropy,10,50,50,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 50, 'n_estimators': 200}",0.5707301173402868,0.5752241238793806,0.5777632865992827,0.5745721271393643,0.0029080568471754912,4353
6256,3.112133264541626,0.010246538460154931,0.042943716049194336,0.0007974572941097735,balanced_subsample,entropy,10,50,100,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 100, 'n_estimators': 50}",0.5694263363754889,0.5797881010594947,0.5828170850994457,0.5773431132844336,0.005733614948771417,2865
6257,6.280548572540283,0.08851345169844343,0.08230908711751302,0.001217668835364408,balanced_subsample,entropy,10,50,100,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 100, 'n_estimators': 100}",0.5712190352020861,0.5791361043194784,0.5834691881317248,0.5779407769627819,0.005072025651904558,2526
6258,9.467833836873373,0.027723851380433852,0.11842155456542969,0.0023000379178525114,balanced_subsample,entropy,10,50,100,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 100, 'n_estimators': 150}",0.5697522816166884,0.5797881010594947,0.5829801108575154,0.5775061124694376,0.005636161186940584,2776
6259,12.819086074829102,0.07006590468451983,0.16494353612263998,0.006522558053307888,balanced_subsample,entropy,10,50,100,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 100, 'n_estimators': 200}",0.5721968709256845,0.5853300733496333,0.5821649820671666,0.5798967671828308,0.005596512080388803,1506
6260,3.831768830617269,0.05573143951925916,0.057583888371785484,0.0027607309707754204,balanced_subsample,entropy,10,50,1000,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 1000, 'n_estimators': 50}",0.5792046936114733,0.5789731051344743,0.5805347244864688,0.5795707688128227,0.0006880634295727013,1669
6261,7.711360454559326,0.07303642596663786,0.1145175298055013,0.0067773813403219085,balanced_subsample,entropy,10,50,1000,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 1000, 'n_estimators': 100}",0.5761082138200783,0.5851670741646292,0.5831431366155853,0.5814724259712035,0.0038824694298733205,844
6262,11.60299277305603,0.0881665225660875,0.15355618794759116,0.0051854052426344634,balanced_subsample,entropy,10,50,1000,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 1000, 'n_estimators': 150}",0.5774119947848761,0.5848410757946211,0.5803716987283991,0.5808747622928552,0.003053816617050363,1063
6263,14.770323117574057,0.07721238210526364,0.19603641827901205,0.01684410691357897,balanced_subsample,entropy,10,50,1000,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 50, 'max_leaf_nodes': 1000, 'n_estimators': 200}",0.5721968709256845,0.5851670741646292,0.5823280078252364,0.5798967671828308,0.005567290471998463,1506
6264,1.0791281859079997,0.004530146248917366,0.07775505383809407,0.003221640907130972,balanced_subsample,entropy,15,auto,,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': None, 'n_estimators': 50}",0.5749674054758801,0.582722086389568,0.57971959569612,0.5791361043194784,0.0031927290706214037,1899
6265,2.1406888167063394,0.010090580928445518,0.1600642204284668,0.003473713375320403,balanced_subsample,entropy,15,auto,,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': None, 'n_estimators': 100}",0.5757822685788787,0.5846780766096169,0.5890120639060972,0.5831567508829123,0.005507128345003309,488
6266,3.191189448038737,0.035077031455841706,0.2241530418395996,0.006778518202214639,balanced_subsample,entropy,15,auto,,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': None, 'n_estimators': 150}",0.5836049543676662,0.5905460472697637,0.5875448320834692,0.5872317305080141,0.0028424380026867103,59
6267,4.1050474643707275,0.026988786884404096,0.2745805581410726,0.007532315304534042,balanced_subsample,entropy,15,auto,,200,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': None, 'n_estimators': 200}",0.5823011734028684,0.5898940505297473,0.5914574502771438,0.5878837272480304,0.0039991999837879315,35
6268,0.37738585472106934,0.004670198366188892,0.022121906280517578,0.00045923309286763277,balanced_subsample,entropy,15,auto,2,50,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': 2, 'n_estimators': 50}",0.5586701434159062,0.5675631621841891,0.5689598956635148,0.5650638413474599,0.004557389831157414,7293
6269,0.6874279975891113,0.004804632008874625,0.035461743672688804,0.0018409181703161527,balanced_subsample,entropy,15,auto,2,100,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': 2, 'n_estimators': 100}",0.5616036505867015,0.5823960880195599,0.5740136941636779,0.5726704699809835,0.008541780807570464,5219
6270,1.0195937156677246,0.019800239108120815,0.051076412200927734,0.0016584499530460375,balanced_subsample,entropy,15,auto,2,150,"{'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 15, 'max_features': 'auto', 'max_leaf_nodes': 2, 'n_estimators': 150}",0.5611147327249022,0.5771801140994295,0.5805347244864688,0.5729421352893236,0.008475626458498592,5102
